Kommun,År,Befolkning
Nora,1981,10148
Nora,1982,10142
Nora,1983,10177
Nora,1984,10097
Nora,1985,10043
Nora,1986,10062
Nora,1987,10027
Nora,1988,10200
Nora,1989,10369
Nora,1990,10516
Nora,1991,10593
Nora,1992,10638
Nora,1993,10761
Nora,1994,10832
Nora,1995,10799
Nora,1996,10663
Nora,1997,10494
Nora,1998,10510
Nora,1999,10420
Nora,2000,10465
Nora,2001,10456
Nora,2002,10515
Nora,2003,10552
Nora,2004,10523
Nora,2005,10472
Nora,2006,10482
Nora,2007,10447
Nora,2008,10375
Nora,2009,10343
Nora,2010,10447
Nora,2011,10429
Nora,2012,10356
Nora,2013,10399
Nora,2014,10352
Nora,2015,10502
Nora,2016,10665
Nora,2017,10747
Nora,2018,10737
Nora,2019,10726
Nora,2020,10686
Norberg,1950,6942
Norberg,1951,7016
Norberg,1952,7154
Norberg,1953,7227
Norberg,1954,7385
Norberg,1955,7601
Norberg,1956,7864
Norberg,1957,8126
Norberg,1958,8067
Norberg,1959,7878
Norberg,1960,8124
Norberg,1961,8080
Norberg,1962,7871
Norberg,1963,7692
Norberg,1964,7363
Norberg,1965,7225
Norberg,1966,7100
Norberg,1967,6976
Norberg,1968,6861
Norberg,1969,6793
Norberg,1970,6794
Norberg,1971,6774
Norberg,1972,6686
Norberg,1973,6618
Norberg,1974,6619
Norberg,1975,6612
Norberg,1976,6679
Norberg,1977,6670
Norberg,1978,6705
Norberg,1979,6790
Norberg,1980,6843
Norberg,1981,6781
Norberg,1982,6651
Norberg,1983,6618
Norberg,1984,6551
Norberg,1985,6485
Norberg,1986,6481
Norberg,1987,6488
Norberg,1988,6531
Norberg,1989,6581
Norberg,1990,6665
Norberg,1991,6720
Norberg,1992,6712
Norberg,1993,6685
Norberg,1994,6649
Norberg,1995,6503
Norberg,1996,6407
Norberg,1997,6363
Norberg,1998,6182
Norberg,1999,6087
Norberg,2000,5939
Norberg,2001,5928
Norberg,2002,5876
Norberg,2003,5930
Norberg,2004,5949
Norberg,2005,5866
Norberg,2006,5843
Norberg,2007,5788
Norberg,2008,5749
Norberg,2009,5730
Norberg,2010,5723
Norberg,2011,5725
Norberg,2012,5630
Norberg,2013,5608
Norberg,2014,5719
Norberg,2015,5803
Norberg,2016,5795
Norberg,2017,5796
Norberg,2018,5795
Norberg,2019,5690
Norberg,2020,5729
Nordanstig,1950,14179
Nordanstig,1951,14102
Nordanstig,1952,14055
Nordanstig,1953,13944
Nordanstig,1954,13786
Nordanstig,1955,13652
Nordanstig,1956,13474
Nordanstig,1957,13366
Nordanstig,1958,13133
Nordanstig,1959,12999
Nordanstig,1960,12781
Nordanstig,1961,12570
Nordanstig,1962,12415
Nordanstig,1963,12250
Nordanstig,1964,12064
Nordanstig,1965,12033
Nordanstig,1966,11894
Nordanstig,1967,11793
Nordanstig,1968,11723
Nordanstig,1969,11546
Nordanstig,1970,11469
Nordanstig,1971,11428
Nordanstig,1972,11498
Nordanstig,1973,11524
Nordanstig,1974,11611
Nordanstig,1975,11576
Nordanstig,1976,11616
Nordanstig,1977,11704
Nordanstig,1978,11840
Nordanstig,1979,11869
Nordanstig,1980,11962
Nordanstig,1981,11921
Nordanstig,1982,11801
Nordanstig,1983,11721
Nordanstig,1984,11646
Nordanstig,1985,11603
Nordanstig,1986,11551
Nordanstig,1987,11457
Nordanstig,1988,11418
Nordanstig,1989,11371
Nordanstig,1990,11541
Nordanstig,1991,11553
Nordanstig,1992,11400
Nordanstig,1993,11305
Nordanstig,1994,11290
Nordanstig,1995,11084
Nordanstig,1996,10944
Nordanstig,1997,10884
Nordanstig,1998,10748
Nordanstig,1999,10510
Nordanstig,2000,10282
Nordanstig,2001,10097
Nordanstig,2002,10021
Nordanstig,2003,9971
Nordanstig,2004,9872
Nordanstig,2005,9847
Nordanstig,2006,9810
Nordanstig,2007,9813
Nordanstig,2008,9736
Nordanstig,2009,9646
Nordanstig,2010,9611
Nordanstig,2011,9533
Nordanstig,2012,9533
Nordanstig,2013,9491
Nordanstig,2014,9493
Nordanstig,2015,9490
Nordanstig,2016,9511
Nordanstig,2017,9481
Nordanstig,2018,9517
Nordanstig,2019,9477
Nordanstig,2020,9483
Nordmaling,1950,10403
Nordmaling,1951,10351
Nordmaling,1952,10382
Nordmaling,1953,10323
Nordmaling,1954,10150
Nordmaling,1955,10118
Nordmaling,1956,9985
Nordmaling,1957,9924
Nordmaling,1958,9852
Nordmaling,1959,9722
Nordmaling,1960,9550
Nordmaling,1961,9364
Nordmaling,1962,9168
Nordmaling,1963,8972
Nordmaling,1964,8792
Nordmaling,1965,8703
Nordmaling,1966,8648
Nordmaling,1967,8580
Nordmaling,1968,8446
Nordmaling,1969,8277
Nordmaling,1970,8159
Nordmaling,1971,8032
Nordmaling,1972,7874
Nordmaling,1973,7802
Nordmaling,1974,7732
Nordmaling,1975,7736
Nordmaling,1976,7737
Nordmaling,1977,7809
Nordmaling,1978,7852
Nordmaling,1979,7986
Nordmaling,1980,8124
Nordmaling,1981,8138
Nordmaling,1982,8112
Nordmaling,1983,8001
Nordmaling,1984,7952
Nordmaling,1985,7900
Nordmaling,1986,7918
Nordmaling,1987,7893
Nordmaling,1988,7944
Nordmaling,1989,8107
Nordmaling,1990,8192
Nordmaling,1991,8184
Nordmaling,1992,8193
Nordmaling,1993,8215
Nordmaling,1994,8192
Nordmaling,1995,8104
Nordmaling,1996,8059
Nordmaling,1997,7934
Nordmaling,1998,7873
Nordmaling,1999,7767
Nordmaling,2000,7663
Nordmaling,2001,7660
Nordmaling,2002,7573
Nordmaling,2003,7616
Nordmaling,2004,7511
Nordmaling,2005,7470
Nordmaling,2006,7426
Nordmaling,2007,7390
Nordmaling,2008,7276
Nordmaling,2009,7205
Nordmaling,2010,7098
Nordmaling,2011,7048
Nordmaling,2012,7039
Nordmaling,2013,7006
Nordmaling,2014,7085
Nordmaling,2015,7060
Nordmaling,2016,7132
Nordmaling,2017,7103
Nordmaling,2018,7118
Nordmaling,2019,7143
Nordmaling,2020,7108
Norrköping,1950,110222
Norrköping,1951,111149
Norrköping,1952,111429
Norrköping,1953,112045
Norrköping,1954,112094
Norrköping,1955,112449
Norrköping,1956,112980
Norrköping,1957,113092
Norrköping,1958,113112
Norrköping,1959,113194
Norrköping,1960,113059
Norrköping,1961,113292
Norrköping,1962,113987
Norrköping,1963,114277
Norrköping,1964,114995
Norrköping,1965,116089
Norrköping,1966,116856
Norrköping,1967,117606
Norrköping,1968,117792
Norrköping,1969,119215
Norrköping,1970,120959
Norrköping,1971,121262
Norrköping,1972,120778
Norrköping,1973,120341
Norrköping,1974,119470
Norrköping,1975,119169
Norrköping,1976,119967
Norrköping,1977,120647
Norrköping,1978,120251
Norrköping,1979,119993
Norrköping,1980,119238
Norrköping,1981,118626
Norrköping,1982,118236
Norrköping,1983,118064
Norrköping,1984,118451
Norrköping,1985,118567
Norrköping,1986,118801
Norrköping,1987,119001
Norrköping,1988,119370
Norrköping,1989,119921
Norrköping,1990,120522
Norrköping,1991,120756
Norrköping,1992,120798
Norrköping,1993,121028
Norrköping,1994,123240
Norrköping,1995,123795
Norrköping,1996,123531
Norrköping,1997,123049
Norrköping,1998,122415
Norrköping,1999,122212
Norrköping,2000,122199
Norrköping,2001,122896
Norrköping,2002,123303
Norrköping,2003,123971
Norrköping,2004,124410
Norrköping,2005,124642
Norrköping,2006,125463
Norrköping,2007,126680
Norrköping,2008,128060
Norrköping,2009,129254
Norrköping,2010,130050
Norrköping,2011,130623
Norrköping,2012,132124
Norrköping,2013,133749
Norrköping,2014,135283
Norrköping,2015,137035
Norrköping,2016,139363
Norrköping,2017,140927
Norrköping,2018,141676
Norrköping,2019,143171
Norrköping,2020,143478
Norrtälje,1950,36933
Norrtälje,1951,36740
Norrtälje,1952,36900
Norrtälje,1953,36782
Norrtälje,1954,36517
Norrtälje,1955,36559
Norrtälje,1956,36469
Norrtälje,1957,36603
Norrtälje,1958,36644
Norrtälje,1959,36442
Norrtälje,1960,36112
Norrtälje,1961,36249
Norrtälje,1962,36218
Norrtälje,1963,36185
Norrtälje,1964,36336
Norrtälje,1965,36927
Norrtälje,1966,37400
Norrtälje,1967,38005
Norrtälje,1968,38072
Norrtälje,1969,38287
Norrtälje,1970,38238
Norrtälje,1971,38505
Norrtälje,1972,38728
Norrtälje,1973,38922
Norrtälje,1974,38981
Norrtälje,1975,39193
Norrtälje,1976,39425
Norrtälje,1977,39721
Norrtälje,1978,39987
Norrtälje,1979,40400
Norrtälje,1980,40842
Norrtälje,1981,41140
Norrtälje,1982,41469
Norrtälje,1983,41833
Norrtälje,1984,42101
Norrtälje,1985,42204
Norrtälje,1986,42503
Norrtälje,1987,43140
Norrtälje,1988,43741
Norrtälje,1989,44811
Norrtälje,1990,46165
Norrtälje,1991,47496
Norrtälje,1992,48398
Norrtälje,1993,49402
Norrtälje,1994,49975
Norrtälje,1995,50295
Norrtälje,1996,50767
Norrtälje,1997,51266
Norrtälje,1998,51552
Norrtälje,1999,52103
Norrtälje,2000,52611
Norrtälje,2001,53286
Norrtälje,2002,53702
Norrtälje,2003,54021
Norrtälje,2004,54366
Norrtälje,2005,54596
Norrtälje,2006,54836
Norrtälje,2007,55225
Norrtälje,2008,55528
Norrtälje,2009,55927
Norrtälje,2010,56080
Norrtälje,2011,56245
Norrtälje,2012,56634
Norrtälje,2013,56845
Norrtälje,2014,57568
Norrtälje,2015,58669
Norrtälje,2016,59420
Norrtälje,2017,60808
Norrtälje,2018,61769
Norrtälje,2019,62622
Norrtälje,2020,63673
Norsjö,1950,7457
Norsjö,1951,7432
Norsjö,1952,7393
Norsjö,1953,7411
Norsjö,1954,7393
Norsjö,1955,7451
Norsjö,1956,7409
Norsjö,1957,7361
Norsjö,1958,7478
Norsjö,1959,7671
Norsjö,1960,7627
Norsjö,1961,7623
Norsjö,1962,7474
Norsjö,1963,7311
Norsjö,1964,7073
Norsjö,1965,6836
Norsjö,1966,6696
Norsjö,1967,6610
Norsjö,1968,6479
Norsjö,1969,6326
Norsjö,1970,6207
Norsjö,1971,6098
Norsjö,1972,5961
Norsjö,1973,5886
Norsjö,1974,5873
Norsjö,1975,5830
Norsjö,1976,5798
Norsjö,1977,5794
Norsjö,1978,5746
Norsjö,1979,5748
Norsjö,1980,5719
Norsjö,1981,5627
Norsjö,1982,5610
Norsjö,1983,5545
Norsjö,1984,5483
Norsjö,1985,5445
Norsjö,1986,5400
Norsjö,1987,5384
Norsjö,1988,5338
Norsjö,1989,5349
Norsjö,1990,5371
Norsjö,1991,5333
Norsjö,1992,5314
Norsjö,1993,5244
Norsjö,1994,5250
Norsjö,1995,5120
Norsjö,1996,5036
Norsjö,1997,4960
Norsjö,1998,4850
Norsjö,1999,4804
Norsjö,2000,4689
Norsjö,2001,4642
Norsjö,2002,4541
Norsjö,2003,4478
Norsjö,2004,4483
Norsjö,2005,4466
Norsjö,2006,4437
Norsjö,2007,4380
Norsjö,2008,4363
Norsjö,2009,4361
Norsjö,2010,4304
Norsjö,2011,4237
Norsjö,2012,4172
Norsjö,2013,4175
Norsjö,2014,4180
Norsjö,2015,4176
Norsjö,2016,4125
Norsjö,2017,4086
Norsjö,2018,4094
Norsjö,2019,3986
Norsjö,2020,3945
Nybro,1950,20956
Nybro,1951,20890
Nybro,1952,20631
Nybro,1953,20643
Nybro,1954,20600
Nybro,1955,20759
Nybro,1956,20662
Nybro,1957,20692
Nybro,1958,20846
Nybro,1959,20724
Nybro,1960,20666
Nybro,1961,20622
Nybro,1962,20702
Nybro,1963,20955
Nybro,1964,21360
Nybro,1965,21768
Nybro,1966,21920
Nybro,1967,22081
Nybro,1968,22066
Nybro,1969,22155
Nybro,1970,22241
Nybro,1971,21907
Nybro,1972,21745
Nybro,1973,21562
Nybro,1974,21588
Nybro,1975,21569
Nybro,1976,21519
Nybro,1977,21631
Nybro,1978,21584
Nybro,1979,21661
Nybro,1980,21636
Nybro,1981,21439
Nybro,1982,21257
Nybro,1983,21139
Nybro,1984,20992
Nybro,1985,20867
Nybro,1986,20720
Nybro,1987,20705
Nybro,1988,20706
Nybro,1989,20855
Nybro,1990,20978
Nybro,1991,20997
Nybro,1992,20840
Nybro,1993,20722
Nybro,1994,20873
Nybro,1995,20809
Nybro,1996,20626
Nybro,1997,20334
Nybro,1998,20126
Nybro,1999,19905
Nybro,2000,19785
Nybro,2001,19782
Nybro,2002,19871
Nybro,2003,19968
Nybro,2004,19882
Nybro,2005,19775
Nybro,2006,19680
Nybro,2007,19643
Nybro,2008,19557
Nybro,2009,19576
Nybro,2010,19651
Nybro,2011,19636
Nybro,2012,19486
Nybro,2013,19489
Nybro,2014,19714
Nybro,2015,19754
Nybro,2016,20311
Nybro,2017,20406
Nybro,2018,20350
Nybro,2019,20318
Nybro,2020,20273
Nykvarn,1950,2652
Nykvarn,1951,2599
Nykvarn,1952,2545
Nykvarn,1953,2578
Nykvarn,1954,2634
Nykvarn,1955,2769
Nykvarn,1956,2928
Nykvarn,1957,3006
Nykvarn,1958,3018
Nykvarn,1959,3038
Nykvarn,1960,3077
Nykvarn,1961,3147
Nykvarn,1962,3252
Nykvarn,1963,3432
Nykvarn,1964,3454
Nykvarn,1965,3688
Nykvarn,1966,3937
Nykvarn,1967,4117
Nykvarn,1968,4289
Nykvarn,1969,4689
Nykvarn,1970,4823
Nykvarn,1971,4790
Nykvarn,1972,4789
Nykvarn,1973,4881
Nykvarn,1974,5017
Nykvarn,1975,5053
Nykvarn,1976,5319
Nykvarn,1977,5817
Nykvarn,1978,6120
Nykvarn,1979,6235
Nykvarn,1980,6288
Nykvarn,1981,6639
Nykvarn,1982,6903
Nykvarn,1983,6842
Nykvarn,1984,6832
Nykvarn,1985,6774
Nykvarn,1986,6827
Nykvarn,1987,6857
Nykvarn,1988,6949
Nykvarn,1989,6882
Nykvarn,1990,6897
Nykvarn,1991,7017
Nykvarn,1992,7327
Nykvarn,1993,7413
Nykvarn,1994,7443
Nykvarn,1995,7438
Nykvarn,1996,7466
Nykvarn,1997,7605
Nykvarn,1998,7724
Nykvarn,1999,7876
Nykvarn,2000,8052
Nykvarn,2001,8090
Nykvarn,2002,8204
Nykvarn,2003,8269
Nykvarn,2004,8328
Nykvarn,2005,8354
Nykvarn,2006,8609
Nykvarn,2007,8926
Nykvarn,2008,9035
Nykvarn,2009,9227
Nykvarn,2010,9331
Nykvarn,2011,9331
Nykvarn,2012,9442
Nykvarn,2013,9523
Nykvarn,2014,9815
Nykvarn,2015,10192
Nykvarn,2016,10424
Nykvarn,2017,10660
Nykvarn,2018,10923
Nykvarn,2019,11014
Nykvarn,2020,11222
Nyköping,1950,39875
Nyköping,1951,40182
Nyköping,1952,40411
Nyköping,1953,40855
Nyköping,1954,40924
Nyköping,1955,40922
Nyköping,1956,41111
Nyköping,1957,41565
Nyköping,1958,41998
Nyköping,1959,42399
Nyköping,1960,42643
Nyköping,1961,43006
Nyköping,1962,43290
Nyköping,1963,43791
Nyköping,1964,44570
Nyköping,1965,45140
Nyköping,1966,45377
Nyköping,1967,45244
Nyköping,1968,45774
Nyköping,1969,46236
Nyköping,1970,46772
Nyköping,1971,47236
Nyköping,1972,47404
Nyköping,1973,47412
Nyköping,1974,47513
Nyköping,1975,47689
Nyköping,1976,47672
Nyköping,1977,47579
Nyköping,1978,47351
Nyköping,1979,47266
Nyköping,1980,47262
Nyköping,1981,47254
Nyköping,1982,47425
Nyköping,1983,47531
Nyköping,1984,47440
Nyköping,1985,47238
Nyköping,1986,47022
Nyköping,1987,47053
Nyköping,1988,47089
Nyköping,1989,47205
Nyköping,1990,47481
Nyköping,1991,47754
Nyköping,1992,48093
Nyköping,1993,48340
Nyköping,1994,48674
Nyköping,1995,48737
Nyköping,1996,48730
Nyköping,1997,48979
Nyköping,1998,49000
Nyköping,1999,49070
Nyköping,2000,49063
Nyköping,2001,49273
Nyköping,2002,49310
Nyköping,2003,49382
Nyköping,2004,49575
Nyköping,2005,49816
Nyköping,2006,50191
Nyköping,2007,50760
Nyköping,2008,50973
Nyköping,2009,51209
Nyköping,2010,51644
Nyköping,2011,51896
Nyköping,2012,52336
Nyköping,2013,53038
Nyköping,2014,53508
Nyköping,2015,54262
Nyköping,2016,54924
Nyköping,2017,55467
Nyköping,2018,56011
Nyköping,2019,56591
Nyköping,2020,57071
Nynäshamn,1950,13255
Nynäshamn,1951,13320
Nynäshamn,1952,13350
Nynäshamn,1953,13504
Nynäshamn,1954,13693
Nynäshamn,1955,13760
Nynäshamn,1956,14055
Nynäshamn,1957,14156
Nynäshamn,1958,14445
Nynäshamn,1959,14497
Nynäshamn,1960,14383
Nynäshamn,1961,14643
Nynäshamn,1962,14792
Nynäshamn,1963,15175
Nynäshamn,1964,15344
Nynäshamn,1965,15882
Nynäshamn,1966,16597
Nynäshamn,1967,16951
Nynäshamn,1968,17317
Nynäshamn,1969,17855
Nynäshamn,1970,18227
Nynäshamn,1971,18397
Nynäshamn,1972,18664
Nynäshamn,1973,18956
Nynäshamn,1974,18979
Nynäshamn,1975,19100
Nynäshamn,1976,19469
Nynäshamn,1977,19707
Nynäshamn,1978,20133
Nynäshamn,1979,20160
Nynäshamn,1980,20333
Nynäshamn,1981,20583
Nynäshamn,1982,20767
Nynäshamn,1983,20731
Nynäshamn,1984,20762
Nynäshamn,1985,20857
Nynäshamn,1986,20855
Nynäshamn,1987,21136
Nynäshamn,1988,21395
Nynäshamn,1989,21681
Nynäshamn,1990,21992
Nynäshamn,1991,22247
Nynäshamn,1992,22387
Nynäshamn,1993,22536
Nynäshamn,1994,22728
Nynäshamn,1995,22786
Nynäshamn,1996,22981
Nynäshamn,1997,23140
Nynäshamn,1998,23341
Nynäshamn,1999,23408
Nynäshamn,2000,23965
Nynäshamn,2001,24332
Nynäshamn,2002,24528
Nynäshamn,2003,24587
Nynäshamn,2004,24670
Nynäshamn,2005,24648
Nynäshamn,2006,24992
Nynäshamn,2007,25353
Nynäshamn,2008,25499
Nynäshamn,2009,25781
Nynäshamn,2010,26032
Nynäshamn,2011,26248
Nynäshamn,2012,26572
Nynäshamn,2013,26796
Nynäshamn,2014,27041
Nynäshamn,2015,27500
Nynäshamn,2016,27752
Nynäshamn,2017,28109
Nynäshamn,2018,28290
Nynäshamn,2019,28575
Nynäshamn,2020,28811
Nässjö,1950,31233
Nässjö,1951,31506
Nässjö,1952,31608
Nässjö,1953,31851
Nässjö,1954,32182
Nässjö,1955,32281
Nässjö,1956,32316
Nässjö,1957,32265
Nässjö,1958,32518
Nässjö,1959,32602
Nässjö,1960,32564
Nässjö,1961,32584
Nässjö,1962,32797
Nässjö,1963,32968
Nässjö,1964,33236
Nässjö,1965,33423
Nässjö,1966,33382
Nässjö,1967,33489
Nässjö,1968,33456
Nässjö,1969,33636
Nässjö,1970,33536
Nässjö,1971,33237
Nässjö,1972,33097
Nässjö,1973,32819
Nässjö,1974,32989
Nässjö,1975,32591
Nässjö,1976,32390
Nässjö,1977,32412
Nässjö,1978,32119
Nässjö,1979,31891
Nässjö,1980,31694
Nässjö,1981,31593
Nässjö,1982,31295
Nässjö,1983,31151
Nässjö,1984,30900
Nässjö,1985,30786
Nässjö,1986,30798
Nässjö,1987,30739
Nässjö,1988,30623
Nässjö,1989,30766
Nässjö,1990,30767
Nässjö,1991,30883
Nässjö,1992,30788
Nässjö,1993,30736
Nässjö,1994,30733
Nässjö,1995,30562
Nässjö,1996,30207
Nässjö,1997,30111
Nässjö,1998,29799
Nässjö,1999,29607
Nässjö,2000,29495
Nässjö,2001,29360
Nässjö,2002,29341
Nässjö,2003,29337
Nässjö,2004,29377
Nässjö,2005,29314
Nässjö,2006,29369
Nässjö,2007,29461
Nässjö,2008,29511
Nässjö,2009,29489
Nässjö,2010,29339
Nässjö,2011,29367
Nässjö,2012,29382
Nässjö,2013,29516
Nässjö,2014,29907
Nässjö,2015,30451
Nässjö,2016,30820
Nässjö,2017,31178
Nässjö,2018,31477
Nässjö,2019,31538
Nässjö,2020,31563
Ockelbo,1950,8551
Ockelbo,1951,8523
Ockelbo,1952,8570
Ockelbo,1953,8474
Ockelbo,1954,8421
Ockelbo,1955,8320
Ockelbo,1956,8280
Ockelbo,1957,8283
Ockelbo,1958,8197
Ockelbo,1959,8097
Ockelbo,1960,7913
Ockelbo,1961,7921
Ockelbo,1962,7860
Ockelbo,1963,7704
Ockelbo,1964,7559
Ockelbo,1965,7463
Ockelbo,1966,7355
Ockelbo,1967,7265
Ockelbo,1968,7094
Ockelbo,1969,6850
Ockelbo,1970,6725
Ockelbo,1971,6691
Ockelbo,1972,6584
Ockelbo,1973,6532
Ockelbo,1974,6455
Ockelbo,1975,6410
Ockelbo,1976,6423
Ockelbo,1977,6483
Ockelbo,1978,6512
Ockelbo,1979,6556
Ockelbo,1980,6663
Ockelbo,1981,6687
Ockelbo,1982,6661
Ockelbo,1983,6659
Ockelbo,1984,6583
Ockelbo,1985,6438
Ockelbo,1986,6444
Ockelbo,1987,6456
Ockelbo,1988,6489
Ockelbo,1989,6452
Ockelbo,1990,6484
Ockelbo,1991,6454
Ockelbo,1992,6487
Ockelbo,1993,6466
Ockelbo,1994,6533
Ockelbo,1995,6478
Ockelbo,1996,6329
Ockelbo,1997,6319
Ockelbo,1998,6256
Ockelbo,1999,6222
Ockelbo,2000,6189
Ockelbo,2001,6137
Ockelbo,2002,6101
Ockelbo,2003,5991
Ockelbo,2004,6047
Ockelbo,2005,6051
Ockelbo,2006,6038
Ockelbo,2007,5985
Ockelbo,2008,6027
Ockelbo,2009,5982
Ockelbo,2010,5936
Ockelbo,2011,5907
Ockelbo,2012,5850
Ockelbo,2013,5785
Ockelbo,2014,5765
Ockelbo,2015,5849
Ockelbo,2016,5856
Ockelbo,2017,5896
Ockelbo,2018,5906
Ockelbo,2019,5908
Ockelbo,2020,5884
Olofström,1950,11512
Olofström,1951,11682
Olofström,1952,11677
Olofström,1953,11756
Olofström,1954,11887
Olofström,1955,11916
Olofström,1956,12072
Olofström,1957,12733
Olofström,1958,13025
Olofström,1959,13332
Olofström,1960,13841
Olofström,1961,14057
Olofström,1962,14319
Olofström,1963,14580
Olofström,1964,15230
Olofström,1965,15966
Olofström,1966,16372
Olofström,1967,16265
Olofström,1968,16209
Olofström,1969,16906
Olofström,1970,17565
Olofström,1971,17314
Olofström,1972,17475
Olofström,1973,17325
Olofström,1974,17645
Olofström,1975,17187
Olofström,1976,16651
Olofström,1977,16321
Olofström,1978,16122
Olofström,1979,15872
Olofström,1980,15630
Olofström,1981,15482
Olofström,1982,15271
Olofström,1983,15214
Olofström,1984,15070
Olofström,1985,15017
Olofström,1986,14903
Olofström,1987,14847
Olofström,1988,14883
Olofström,1989,14986
Olofström,1990,15054
Olofström,1991,15029
Olofström,1992,14983
Olofström,1993,14941
Olofström,1994,14997
Olofström,1995,14893
Olofström,1996,14708
Olofström,1997,14649
Olofström,1998,14505
Olofström,1999,14241
Olofström,2000,14005
Olofström,2001,13803
Olofström,2002,13637
Olofström,2003,13541
Olofström,2004,13524
Olofström,2005,13391
Olofström,2006,13355
Olofström,2007,13198
Olofström,2008,13167
Olofström,2009,13102
Olofström,2010,12988
Olofström,2011,12876
Olofström,2012,12896
Olofström,2013,12902
Olofström,2014,13031
Olofström,2015,13170
Olofström,2016,13417
Olofström,2017,13482
Olofström,2018,13516
Olofström,2019,13426
Olofström,2020,13311
Orsa,1950,8061
Orsa,1951,8069
Orsa,1952,8061
Orsa,1953,8062
Orsa,1954,7958
Orsa,1955,7946
Orsa,1956,7840
Orsa,1957,7794
Orsa,1958,7802
Orsa,1959,7829
Orsa,1960,7751
Orsa,1961,7658
Orsa,1962,7633
Orsa,1963,7468
Orsa,1964,7461
Orsa,1965,7365
Orsa,1966,7298
Orsa,1967,7238
Orsa,1968,7147
Orsa,1969,7045
Orsa,1970,6917
Orsa,1971,6956
Orsa,1972,6936
Orsa,1973,6950
Orsa,1974,6933
Orsa,1975,7005
Orsa,1976,7191
Orsa,1977,7215
Orsa,1978,7272
Orsa,1979,7311
Orsa,1980,7354
Orsa,1981,7350
Orsa,1982,7332
Orsa,1983,7357
Orsa,1984,7379
Orsa,1985,7353
Orsa,1986,7239
Orsa,1987,7282
Orsa,1988,7291
Orsa,1989,7345
Orsa,1990,7351
Orsa,1991,7377
Orsa,1992,7356
Orsa,1993,7352
Orsa,1994,7409
Orsa,1995,7399
Orsa,1996,7330
Orsa,1997,7222
Orsa,1998,7150
Orsa,1999,7040
Orsa,2000,6986
Orsa,2001,6979
Orsa,2002,7015
Orsa,2003,7053
Orsa,2004,7031
Orsa,2005,7020
Orsa,2006,7026
Orsa,2007,7091
Orsa,2008,6990
Orsa,2009,6934
Orsa,2010,6922
Orsa,2011,6867
Orsa,2012,6835
Orsa,2013,6849
Orsa,2014,6812
Orsa,2015,6750
Orsa,2016,6861
Orsa,2017,6887
Orsa,2018,6892
Orsa,2019,6911
Orsa,2020,6877
Orust,1950,11048
Orust,1951,10830
Orust,1952,10652
Orust,1953,10545
Orust,1954,10374
Orust,1955,10227
Orust,1956,10042
Orust,1957,9885
Orust,1958,9757
Orust,1959,9604
Orust,1960,9431
Orust,1961,9279
Orust,1962,9216
Orust,1963,9047
Orust,1964,8932
Orust,1965,8901
Orust,1966,8859
Orust,1967,8848
Orust,1968,8814
Orust,1969,8847
Orust,1970,8907
Orust,1971,9046
Orust,1972,9382
Orust,1973,9760
Orust,1974,10135
Orust,1975,10586
Orust,1976,11177
Orust,1977,11535
Orust,1978,11865
Orust,1979,12180
Orust,1980,12364
Orust,1981,12511
Orust,1982,12639
Orust,1983,12732
Orust,1984,12909
Orust,1985,12890
Orust,1986,13038
Orust,1987,13132
Orust,1988,13475
Orust,1989,13947
Orust,1990,14240
Orust,1991,14738
Orust,1992,14929
Orust,1993,15025
Orust,1994,15175
Orust,1995,15235
Orust,1996,15175
Orust,1997,15085
Orust,1998,15133
Orust,1999,15056
Orust,2000,15023
Orust,2001,15087
Orust,2002,15113
Orust,2003,15160
Orust,2004,15160
Orust,2005,15188
Orust,2006,15185
Orust,2007,15373
Orust,2008,15327
Orust,2009,15308
Orust,2010,15221
Orust,2011,15129
Orust,2012,15083
Orust,2013,15036
Orust,2014,15054
Orust,2015,15010
Orust,2016,15093
Orust,2017,15108
Orust,2018,15110
Orust,2019,15218
Orust,2020,15315
Osby,1950,13412
Osby,1951,13333
Osby,1952,13412
Osby,1953,13587
Osby,1954,13632
Osby,1955,13710
Osby,1956,13727
Osby,1957,13643
Osby,1958,13535
Osby,1959,13542
Osby,1960,13498
Osby,1961,13573
Osby,1962,13449
Osby,1963,13391
Osby,1964,13471
Osby,1965,13690
Osby,1966,13840
Osby,1967,13823
Osby,1968,13724
Osby,1969,13720
Osby,1970,13732
Osby,1971,13727
Osby,1972,13715
Osby,1973,13701
Osby,1974,13742
Osby,1975,13810
Osby,1976,13774
Osby,1977,13797
Osby,1978,13763
Osby,1979,13711
