Kommun,Civilstånd,Ålder,Kön,År,Antal
1280 Malmö,skilda,40,Män,2000,279
1280 Malmö,skilda,40,Män,2001,248
1280 Malmö,skilda,40,Män,2002,306
1280 Malmö,skilda,40,Män,2003,264
1280 Malmö,skilda,40,Män,2004,260
1280 Malmö,skilda,40,Män,2005,228
1280 Malmö,skilda,40,Män,2006,238
1280 Malmö,skilda,40,Män,2007,257
1280 Malmö,skilda,40,Män,2008,239
1280 Malmö,skilda,40,Män,2009,200
1280 Malmö,skilda,40,Män,2010,224
1280 Malmö,skilda,40,Män,2011,204
1280 Malmö,skilda,40,Män,2012,216
1280 Malmö,skilda,40,Män,2013,236
1280 Malmö,skilda,40,Män,2014,274
1280 Malmö,skilda,40,Män,2015,249
1280 Malmö,skilda,40,Män,2016,248
1280 Malmö,skilda,40,Män,2017,271
1280 Malmö,skilda,40,Män,2018,282
1280 Malmö,skilda,40,Män,2019,279
1280 Malmö,skilda,40,Män,2020,293
1280 Malmö,skilda,40,Kvinnor,1968,148
1280 Malmö,skilda,40,Kvinnor,1969,126
1280 Malmö,skilda,40,Kvinnor,1970,160
1280 Malmö,skilda,40,Kvinnor,1971,161
1280 Malmö,skilda,40,Kvinnor,1972,174
1280 Malmö,skilda,40,Kvinnor,1973,178
1280 Malmö,skilda,40,Kvinnor,1974,169
1280 Malmö,skilda,40,Kvinnor,1975,185
1280 Malmö,skilda,40,Kvinnor,1976,214
1280 Malmö,skilda,40,Kvinnor,1977,216
1280 Malmö,skilda,40,Kvinnor,1978,243
1280 Malmö,skilda,40,Kvinnor,1979,279
1280 Malmö,skilda,40,Kvinnor,1980,280
1280 Malmö,skilda,40,Kvinnor,1981,281
1280 Malmö,skilda,40,Kvinnor,1982,349
1280 Malmö,skilda,40,Kvinnor,1983,357
1280 Malmö,skilda,40,Kvinnor,1984,354
1280 Malmö,skilda,40,Kvinnor,1985,353
1280 Malmö,skilda,40,Kvinnor,1986,349
1280 Malmö,skilda,40,Kvinnor,1987,405
1280 Malmö,skilda,40,Kvinnor,1988,389
1280 Malmö,skilda,40,Kvinnor,1989,311
1280 Malmö,skilda,40,Kvinnor,1990,311
1280 Malmö,skilda,40,Kvinnor,1991,326
1280 Malmö,skilda,40,Kvinnor,1992,288
1280 Malmö,skilda,40,Kvinnor,1993,331
1280 Malmö,skilda,40,Kvinnor,1994,299
1280 Malmö,skilda,40,Kvinnor,1995,295
1280 Malmö,skilda,40,Kvinnor,1996,321
1280 Malmö,skilda,40,Kvinnor,1997,331
1280 Malmö,skilda,40,Kvinnor,1998,309
1280 Malmö,skilda,40,Kvinnor,1999,342
1280 Malmö,skilda,40,Kvinnor,2000,324
1280 Malmö,skilda,40,Kvinnor,2001,313
1280 Malmö,skilda,40,Kvinnor,2002,319
1280 Malmö,skilda,40,Kvinnor,2003,312
1280 Malmö,skilda,40,Kvinnor,2004,358
1280 Malmö,skilda,40,Kvinnor,2005,336
1280 Malmö,skilda,40,Kvinnor,2006,324
1280 Malmö,skilda,40,Kvinnor,2007,322
1280 Malmö,skilda,40,Kvinnor,2008,314
1280 Malmö,skilda,40,Kvinnor,2009,310
1280 Malmö,skilda,40,Kvinnor,2010,302
1280 Malmö,skilda,40,Kvinnor,2011,291
1280 Malmö,skilda,40,Kvinnor,2012,285
1280 Malmö,skilda,40,Kvinnor,2013,280
1280 Malmö,skilda,40,Kvinnor,2014,290
1280 Malmö,skilda,40,Kvinnor,2015,320
1280 Malmö,skilda,40,Kvinnor,2016,288
1280 Malmö,skilda,40,Kvinnor,2017,370
1280 Malmö,skilda,40,Kvinnor,2018,364
1280 Malmö,skilda,40,Kvinnor,2019,386
1280 Malmö,skilda,40,Kvinnor,2020,370
1280 Malmö,skilda,41,Män,1968,105
1280 Malmö,skilda,41,Män,1969,129
1280 Malmö,skilda,41,Män,1970,115
1280 Malmö,skilda,41,Män,1971,123
1280 Malmö,skilda,41,Män,1972,133
1280 Malmö,skilda,41,Män,1973,139
1280 Malmö,skilda,41,Män,1974,157
1280 Malmö,skilda,41,Män,1975,184
1280 Malmö,skilda,41,Män,1976,207
1280 Malmö,skilda,41,Män,1977,203
1280 Malmö,skilda,41,Män,1978,223
1280 Malmö,skilda,41,Män,1979,242
1280 Malmö,skilda,41,Män,1980,251
1280 Malmö,skilda,41,Män,1981,226
1280 Malmö,skilda,41,Män,1982,244
1280 Malmö,skilda,41,Män,1983,319
1280 Malmö,skilda,41,Män,1984,284
1280 Malmö,skilda,41,Män,1985,279
1280 Malmö,skilda,41,Män,1986,321
1280 Malmö,skilda,41,Män,1987,309
1280 Malmö,skilda,41,Män,1988,266
1280 Malmö,skilda,41,Män,1989,280
1280 Malmö,skilda,41,Män,1990,256
1280 Malmö,skilda,41,Män,1991,234
1280 Malmö,skilda,41,Män,1992,243
1280 Malmö,skilda,41,Män,1993,260
1280 Malmö,skilda,41,Män,1994,279
1280 Malmö,skilda,41,Män,1995,282
1280 Malmö,skilda,41,Män,1996,256
1280 Malmö,skilda,41,Män,1997,295
1280 Malmö,skilda,41,Män,1998,278
1280 Malmö,skilda,41,Män,1999,289
1280 Malmö,skilda,41,Män,2000,276
1280 Malmö,skilda,41,Män,2001,281
1280 Malmö,skilda,41,Män,2002,267
1280 Malmö,skilda,41,Män,2003,306
1280 Malmö,skilda,41,Män,2004,264
1280 Malmö,skilda,41,Män,2005,269
1280 Malmö,skilda,41,Män,2006,236
1280 Malmö,skilda,41,Män,2007,241
1280 Malmö,skilda,41,Män,2008,268
1280 Malmö,skilda,41,Män,2009,263
1280 Malmö,skilda,41,Män,2010,221
1280 Malmö,skilda,41,Män,2011,238
1280 Malmö,skilda,41,Män,2012,226
1280 Malmö,skilda,41,Män,2013,235
1280 Malmö,skilda,41,Män,2014,248
1280 Malmö,skilda,41,Män,2015,280
1280 Malmö,skilda,41,Män,2016,262
1280 Malmö,skilda,41,Män,2017,279
1280 Malmö,skilda,41,Män,2018,294
1280 Malmö,skilda,41,Män,2019,303
1280 Malmö,skilda,41,Män,2020,296
1280 Malmö,skilda,41,Kvinnor,1968,146
1280 Malmö,skilda,41,Kvinnor,1969,157
1280 Malmö,skilda,41,Kvinnor,1970,139
1280 Malmö,skilda,41,Kvinnor,1971,171
1280 Malmö,skilda,41,Kvinnor,1972,165
1280 Malmö,skilda,41,Kvinnor,1973,186
1280 Malmö,skilda,41,Kvinnor,1974,205
1280 Malmö,skilda,41,Kvinnor,1975,187
1280 Malmö,skilda,41,Kvinnor,1976,218
1280 Malmö,skilda,41,Kvinnor,1977,228
1280 Malmö,skilda,41,Kvinnor,1978,227
1280 Malmö,skilda,41,Kvinnor,1979,251
1280 Malmö,skilda,41,Kvinnor,1980,281
1280 Malmö,skilda,41,Kvinnor,1981,287
1280 Malmö,skilda,41,Kvinnor,1982,285
1280 Malmö,skilda,41,Kvinnor,1983,356
1280 Malmö,skilda,41,Kvinnor,1984,374
1280 Malmö,skilda,41,Kvinnor,1985,371
1280 Malmö,skilda,41,Kvinnor,1986,367
1280 Malmö,skilda,41,Kvinnor,1987,356
1280 Malmö,skilda,41,Kvinnor,1988,418
1280 Malmö,skilda,41,Kvinnor,1989,382
1280 Malmö,skilda,41,Kvinnor,1990,343
1280 Malmö,skilda,41,Kvinnor,1991,340
1280 Malmö,skilda,41,Kvinnor,1992,333
1280 Malmö,skilda,41,Kvinnor,1993,303
1280 Malmö,skilda,41,Kvinnor,1994,356
1280 Malmö,skilda,41,Kvinnor,1995,328
1280 Malmö,skilda,41,Kvinnor,1996,308
1280 Malmö,skilda,41,Kvinnor,1997,336
1280 Malmö,skilda,41,Kvinnor,1998,351
1280 Malmö,skilda,41,Kvinnor,1999,320
1280 Malmö,skilda,41,Kvinnor,2000,346
1280 Malmö,skilda,41,Kvinnor,2001,341
1280 Malmö,skilda,41,Kvinnor,2002,327
1280 Malmö,skilda,41,Kvinnor,2003,328
1280 Malmö,skilda,41,Kvinnor,2004,324
1280 Malmö,skilda,41,Kvinnor,2005,367
1280 Malmö,skilda,41,Kvinnor,2006,357
1280 Malmö,skilda,41,Kvinnor,2007,334
1280 Malmö,skilda,41,Kvinnor,2008,340
1280 Malmö,skilda,41,Kvinnor,2009,324
1280 Malmö,skilda,41,Kvinnor,2010,318
1280 Malmö,skilda,41,Kvinnor,2011,314
1280 Malmö,skilda,41,Kvinnor,2012,313
1280 Malmö,skilda,41,Kvinnor,2013,308
1280 Malmö,skilda,41,Kvinnor,2014,298
1280 Malmö,skilda,41,Kvinnor,2015,325
1280 Malmö,skilda,41,Kvinnor,2016,347
1280 Malmö,skilda,41,Kvinnor,2017,306
1280 Malmö,skilda,41,Kvinnor,2018,370
1280 Malmö,skilda,41,Kvinnor,2019,388
1280 Malmö,skilda,41,Kvinnor,2020,412
1280 Malmö,skilda,42,Män,1968,103
1280 Malmö,skilda,42,Män,1969,112
1280 Malmö,skilda,42,Män,1970,135
1280 Malmö,skilda,42,Män,1971,135
1280 Malmö,skilda,42,Män,1972,154
1280 Malmö,skilda,42,Män,1973,134
1280 Malmö,skilda,42,Män,1974,156
1280 Malmö,skilda,42,Män,1975,172
1280 Malmö,skilda,42,Män,1976,208
1280 Malmö,skilda,42,Män,1977,209
1280 Malmö,skilda,42,Män,1978,206
1280 Malmö,skilda,42,Män,1979,239
1280 Malmö,skilda,42,Män,1980,251
1280 Malmö,skilda,42,Män,1981,257
1280 Malmö,skilda,42,Män,1982,235
1280 Malmö,skilda,42,Män,1983,263
1280 Malmö,skilda,42,Män,1984,319
1280 Malmö,skilda,42,Män,1985,314
1280 Malmö,skilda,42,Män,1986,286
1280 Malmö,skilda,42,Män,1987,333
1280 Malmö,skilda,42,Män,1988,320
1280 Malmö,skilda,42,Män,1989,275
1280 Malmö,skilda,42,Män,1990,289
1280 Malmö,skilda,42,Män,1991,263
1280 Malmö,skilda,42,Män,1992,257
1280 Malmö,skilda,42,Män,1993,248
1280 Malmö,skilda,42,Män,1994,286
1280 Malmö,skilda,42,Män,1995,288
1280 Malmö,skilda,42,Män,1996,295
1280 Malmö,skilda,42,Män,1997,285
1280 Malmö,skilda,42,Män,1998,306
1280 Malmö,skilda,42,Män,1999,281
1280 Malmö,skilda,42,Män,2000,297
1280 Malmö,skilda,42,Män,2001,294
1280 Malmö,skilda,42,Män,2002,288
1280 Malmö,skilda,42,Män,2003,284
1280 Malmö,skilda,42,Män,2004,318
1280 Malmö,skilda,42,Män,2005,270
1280 Malmö,skilda,42,Män,2006,290
1280 Malmö,skilda,42,Män,2007,259
1280 Malmö,skilda,42,Män,2008,246
1280 Malmö,skilda,42,Män,2009,265
1280 Malmö,skilda,42,Män,2010,261
1280 Malmö,skilda,42,Män,2011,246
1280 Malmö,skilda,42,Män,2012,256
1280 Malmö,skilda,42,Män,2013,240
1280 Malmö,skilda,42,Män,2014,247
1280 Malmö,skilda,42,Män,2015,245
1280 Malmö,skilda,42,Män,2016,283
1280 Malmö,skilda,42,Män,2017,277
1280 Malmö,skilda,42,Män,2018,296
1280 Malmö,skilda,42,Män,2019,304
1280 Malmö,skilda,42,Män,2020,318
1280 Malmö,skilda,42,Kvinnor,1968,150
1280 Malmö,skilda,42,Kvinnor,1969,148
1280 Malmö,skilda,42,Kvinnor,1970,171
1280 Malmö,skilda,42,Kvinnor,1971,151
1280 Malmö,skilda,42,Kvinnor,1972,182
1280 Malmö,skilda,42,Kvinnor,1973,171
1280 Malmö,skilda,42,Kvinnor,1974,202
1280 Malmö,skilda,42,Kvinnor,1975,223
1280 Malmö,skilda,42,Kvinnor,1976,198
1280 Malmö,skilda,42,Kvinnor,1977,241
1280 Malmö,skilda,42,Kvinnor,1978,241
1280 Malmö,skilda,42,Kvinnor,1979,240
1280 Malmö,skilda,42,Kvinnor,1980,268
1280 Malmö,skilda,42,Kvinnor,1981,293
1280 Malmö,skilda,42,Kvinnor,1982,298
1280 Malmö,skilda,42,Kvinnor,1983,305
1280 Malmö,skilda,42,Kvinnor,1984,381
1280 Malmö,skilda,42,Kvinnor,1985,384
1280 Malmö,skilda,42,Kvinnor,1986,386
1280 Malmö,skilda,42,Kvinnor,1987,384
1280 Malmö,skilda,42,Kvinnor,1988,363
1280 Malmö,skilda,42,Kvinnor,1989,414
1280 Malmö,skilda,42,Kvinnor,1990,373
1280 Malmö,skilda,42,Kvinnor,1991,342
1280 Malmö,skilda,42,Kvinnor,1992,354
1280 Malmö,skilda,42,Kvinnor,1993,358
1280 Malmö,skilda,42,Kvinnor,1994,329
1280 Malmö,skilda,42,Kvinnor,1995,383
1280 Malmö,skilda,42,Kvinnor,1996,355
1280 Malmö,skilda,42,Kvinnor,1997,346
1280 Malmö,skilda,42,Kvinnor,1998,359
1280 Malmö,skilda,42,Kvinnor,1999,377
1280 Malmö,skilda,42,Kvinnor,2000,337
1280 Malmö,skilda,42,Kvinnor,2001,364
1280 Malmö,skilda,42,Kvinnor,2002,368
1280 Malmö,skilda,42,Kvinnor,2003,328
1280 Malmö,skilda,42,Kvinnor,2004,339
1280 Malmö,skilda,42,Kvinnor,2005,326
1280 Malmö,skilda,42,Kvinnor,2006,375
1280 Malmö,skilda,42,Kvinnor,2007,358
1280 Malmö,skilda,42,Kvinnor,2008,344
1280 Malmö,skilda,42,Kvinnor,2009,360
1280 Malmö,skilda,42,Kvinnor,2010,331
1280 Malmö,skilda,42,Kvinnor,2011,340
1280 Malmö,skilda,42,Kvinnor,2012,342
1280 Malmö,skilda,42,Kvinnor,2013,333
1280 Malmö,skilda,42,Kvinnor,2014,318
1280 Malmö,skilda,42,Kvinnor,2015,319
1280 Malmö,skilda,42,Kvinnor,2016,345
1280 Malmö,skilda,42,Kvinnor,2017,365
1280 Malmö,skilda,42,Kvinnor,2018,331
1280 Malmö,skilda,42,Kvinnor,2019,391
1280 Malmö,skilda,42,Kvinnor,2020,405
1280 Malmö,skilda,43,Män,1968,119
1280 Malmö,skilda,43,Män,1969,111
1280 Malmö,skilda,43,Män,1970,124
1280 Malmö,skilda,43,Män,1971,155
1280 Malmö,skilda,43,Män,1972,149
1280 Malmö,skilda,43,Män,1973,153
1280 Malmö,skilda,43,Män,1974,150
1280 Malmö,skilda,43,Män,1975,167
1280 Malmö,skilda,43,Män,1976,189
1280 Malmö,skilda,43,Män,1977,227
1280 Malmö,skilda,43,Män,1978,221
1280 Malmö,skilda,43,Män,1979,214
1280 Malmö,skilda,43,Män,1980,241
1280 Malmö,skilda,43,Män,1981,256
1280 Malmö,skilda,43,Män,1982,280
1280 Malmö,skilda,43,Män,1983,246
1280 Malmö,skilda,43,Män,1984,271
1280 Malmö,skilda,43,Män,1985,344
1280 Malmö,skilda,43,Män,1986,295
1280 Malmö,skilda,43,Män,1987,307
1280 Malmö,skilda,43,Män,1988,343
1280 Malmö,skilda,43,Män,1989,325
1280 Malmö,skilda,43,Män,1990,282
1280 Malmö,skilda,43,Män,1991,298
1280 Malmö,skilda,43,Män,1992,278
1280 Malmö,skilda,43,Män,1993,271
1280 Malmö,skilda,43,Män,1994,260
1280 Malmö,skilda,43,Män,1995,284
1280 Malmö,skilda,43,Män,1996,291
1280 Malmö,skilda,43,Män,1997,319
1280 Malmö,skilda,43,Män,1998,308
1280 Malmö,skilda,43,Män,1999,330
1280 Malmö,skilda,43,Män,2000,305
1280 Malmö,skilda,43,Män,2001,297
1280 Malmö,skilda,43,Män,2002,307
1280 Malmö,skilda,43,Män,2003,294
1280 Malmö,skilda,43,Män,2004,297
1280 Malmö,skilda,43,Män,2005,320
1280 Malmö,skilda,43,Män,2006,290
1280 Malmö,skilda,43,Män,2007,295
1280 Malmö,skilda,43,Män,2008,282
1280 Malmö,skilda,43,Män,2009,260
1280 Malmö,skilda,43,Män,2010,276
1280 Malmö,skilda,43,Män,2011,287
1280 Malmö,skilda,43,Män,2012,246
1280 Malmö,skilda,43,Män,2013,270
1280 Malmö,skilda,43,Män,2014,260
1280 Malmö,skilda,43,Män,2015,258
1280 Malmö,skilda,43,Män,2016,249
1280 Malmö,skilda,43,Män,2017,304
1280 Malmö,skilda,43,Män,2018,306
1280 Malmö,skilda,43,Män,2019,310
1280 Malmö,skilda,43,Män,2020,332
1280 Malmö,skilda,43,Kvinnor,1968,163
1280 Malmö,skilda,43,Kvinnor,1969,157
1280 Malmö,skilda,43,Kvinnor,1970,160
1280 Malmö,skilda,43,Kvinnor,1971,189
1280 Malmö,skilda,43,Kvinnor,1972,162
1280 Malmö,skilda,43,Kvinnor,1973,192
1280 Malmö,skilda,43,Kvinnor,1974,186
1280 Malmö,skilda,43,Kvinnor,1975,221
1280 Malmö,skilda,43,Kvinnor,1976,245
1280 Malmö,skilda,43,Kvinnor,1977,210
1280 Malmö,skilda,43,Kvinnor,1978,244
1280 Malmö,skilda,43,Kvinnor,1979,243
1280 Malmö,skilda,43,Kvinnor,1980,251
1280 Malmö,skilda,43,Kvinnor,1981,279
1280 Malmö,skilda,43,Kvinnor,1982,292
1280 Malmö,skilda,43,Kvinnor,1983,313
1280 Malmö,skilda,43,Kvinnor,1984,308
1280 Malmö,skilda,43,Kvinnor,1985,397
1280 Malmö,skilda,43,Kvinnor,1986,389
1280 Malmö,skilda,43,Kvinnor,1987,398
1280 Malmö,skilda,43,Kvinnor,1988,378
1280 Malmö,skilda,43,Kvinnor,1989,366
1280 Malmö,skilda,43,Kvinnor,1990,414
1280 Malmö,skilda,43,Kvinnor,1991,380
1280 Malmö,skilda,43,Kvinnor,1992,345
1280 Malmö,skilda,43,Kvinnor,1993,374
1280 Malmö,skilda,43,Kvinnor,1994,377
1280 Malmö,skilda,43,Kvinnor,1995,363
1280 Malmö,skilda,43,Kvinnor,1996,393
1280 Malmö,skilda,43,Kvinnor,1997,364
1280 Malmö,skilda,43,Kvinnor,1998,362
1280 Malmö,skilda,43,Kvinnor,1999,367
1280 Malmö,skilda,43,Kvinnor,2000,384
1280 Malmö,skilda,43,Kvinnor,2001,357
1280 Malmö,skilda,43,Kvinnor,2002,384
1280 Malmö,skilda,43,Kvinnor,2003,377
1280 Malmö,skilda,43,Kvinnor,2004,353
1280 Malmö,skilda,43,Kvinnor,2005,368
1280 Malmö,skilda,43,Kvinnor,2006,343
1280 Malmö,skilda,43,Kvinnor,2007,387
1280 Malmö,skilda,43,Kvinnor,2008,362
1280 Malmö,skilda,43,Kvinnor,2009,377
1280 Malmö,skilda,43,Kvinnor,2010,375
1280 Malmö,skilda,43,Kvinnor,2011,358
1280 Malmö,skilda,43,Kvinnor,2012,351
1280 Malmö,skilda,43,Kvinnor,2013,361
1280 Malmö,skilda,43,Kvinnor,2014,353
1280 Malmö,skilda,43,Kvinnor,2015,331
1280 Malmö,skilda,43,Kvinnor,2016,335
1280 Malmö,skilda,43,Kvinnor,2017,360
1280 Malmö,skilda,43,Kvinnor,2018,386
1280 Malmö,skilda,43,Kvinnor,2019,346
1280 Malmö,skilda,43,Kvinnor,2020,422
1280 Malmö,skilda,44,Män,1968,96
1280 Malmö,skilda,44,Män,1969,131
1280 Malmö,skilda,44,Män,1970,115
1280 Malmö,skilda,44,Män,1971,131
1280 Malmö,skilda,44,Män,1972,162
1280 Malmö,skilda,44,Män,1973,166
1280 Malmö,skilda,44,Män,1974,169
1280 Malmö,skilda,44,Män,1975,158
1280 Malmö,skilda,44,Män,1976,175
1280 Malmö,skilda,44,Män,1977,192
1280 Malmö,skilda,44,Män,1978,228
1280 Malmö,skilda,44,Män,1979,226
1280 Malmö,skilda,44,Män,1980,213
1280 Malmö,skilda,44,Män,1981,249
1280 Malmö,skilda,44,Män,1982,268
1280 Malmö,skilda,44,Män,1983,293
1280 Malmö,skilda,44,Män,1984,252
1280 Malmö,skilda,44,Män,1985,272
1280 Malmö,skilda,44,Män,1986,328
1280 Malmö,skilda,44,Män,1987,321
1280 Malmö,skilda,44,Män,1988,309
1280 Malmö,skilda,44,Män,1989,340
1280 Malmö,skilda,44,Män,1990,333
1280 Malmö,skilda,44,Män,1991,297
1280 Malmö,skilda,44,Män,1992,297
1280 Malmö,skilda,44,Män,1993,298
1280 Malmö,skilda,44,Män,1994,282
1280 Malmö,skilda,44,Män,1995,285
1280 Malmö,skilda,44,Män,1996,290
1280 Malmö,skilda,44,Män,1997,315
1280 Malmö,skilda,44,Män,1998,325
1280 Malmö,skilda,44,Män,1999,312
1280 Malmö,skilda,44,Män,2000,343
1280 Malmö,skilda,44,Män,2001,307
1280 Malmö,skilda,44,Män,2002,308
1280 Malmö,skilda,44,Män,2003,314
1280 Malmö,skilda,44,Män,2004,303
1280 Malmö,skilda,44,Män,2005,295
1280 Malmö,skilda,44,Män,2006,330
1280 Malmö,skilda,44,Män,2007,299
1280 Malmö,skilda,44,Män,2008,309
1280 Malmö,skilda,44,Män,2009,297
1280 Malmö,skilda,44,Män,2010,265
1280 Malmö,skilda,44,Män,2011,289
1280 Malmö,skilda,44,Män,2012,294
1280 Malmö,skilda,44,Män,2013,272
1280 Malmö,skilda,44,Män,2014,284
1280 Malmö,skilda,44,Män,2015,274
1280 Malmö,skilda,44,Män,2016,266
1280 Malmö,skilda,44,Män,2017,267
1280 Malmö,skilda,44,Män,2018,325
1280 Malmö,skilda,44,Män,2019,301
1280 Malmö,skilda,44,Män,2020,344
1280 Malmö,skilda,44,Kvinnor,1968,165
1280 Malmö,skilda,44,Kvinnor,1969,163
1280 Malmö,skilda,44,Kvinnor,1970,175
1280 Malmö,skilda,44,Kvinnor,1971,163
1280 Malmö,skilda,44,Kvinnor,1972,199
1280 Malmö,skilda,44,Kvinnor,1973,174
1280 Malmö,skilda,44,Kvinnor,1974,202
1280 Malmö,skilda,44,Kvinnor,1975,196
1280 Malmö,skilda,44,Kvinnor,1976,235
1280 Malmö,skilda,44,Kvinnor,1977,250
1280 Malmö,skilda,44,Kvinnor,1978,221
1280 Malmö,skilda,44,Kvinnor,1979,247
1280 Malmö,skilda,44,Kvinnor,1980,259
1280 Malmö,skilda,44,Kvinnor,1981,259
1280 Malmö,skilda,44,Kvinnor,1982,290
1280 Malmö,skilda,44,Kvinnor,1983,319
1280 Malmö,skilda,44,Kvinnor,1984,329
1280 Malmö,skilda,44,Kvinnor,1985,324
1280 Malmö,skilda,44,Kvinnor,1986,412
1280 Malmö,skilda,44,Kvinnor,1987,408
1280 Malmö,skilda,44,Kvinnor,1988,409
1280 Malmö,skilda,44,Kvinnor,1989,386
1280 Malmö,skilda,44,Kvinnor,1990,370
1280 Malmö,skilda,44,Kvinnor,1991,421
1280 Malmö,skilda,44,Kvinnor,1992,403
1280 Malmö,skilda,44,Kvinnor,1993,359
1280 Malmö,skilda,44,Kvinnor,1994,383
1280 Malmö,skilda,44,Kvinnor,1995,395
1280 Malmö,skilda,44,Kvinnor,1996,382
1280 Malmö,skilda,44,Kvinnor,1997,424
1280 Malmö,skilda,44,Kvinnor,1998,377
1280 Malmö,skilda,44,Kvinnor,1999,372
1280 Malmö,skilda,44,Kvinnor,2000,377
1280 Malmö,skilda,44,Kvinnor,2001,405
1280 Malmö,skilda,44,Kvinnor,2002,367
1280 Malmö,skilda,44,Kvinnor,2003,371
1280 Malmö,skilda,44,Kvinnor,2004,394
1280 Malmö,skilda,44,Kvinnor,2005,363
1280 Malmö,skilda,44,Kvinnor,2006,378
1280 Malmö,skilda,44,Kvinnor,2007,368
1280 Malmö,skilda,44,Kvinnor,2008,395
1280 Malmö,skilda,44,Kvinnor,2009,384
1280 Malmö,skilda,44,Kvinnor,2010,398
1280 Malmö,skilda,44,Kvinnor,2011,393
1280 Malmö,skilda,44,Kvinnor,2012,391
1280 Malmö,skilda,44,Kvinnor,2013,382
1280 Malmö,skilda,44,Kvinnor,2014,375
1280 Malmö,skilda,44,Kvinnor,2015,390
1280 Malmö,skilda,44,Kvinnor,2016,355
1280 Malmö,skilda,44,Kvinnor,2017,352
1280 Malmö,skilda,44,Kvinnor,2018,374
1280 Malmö,skilda,44,Kvinnor,2019,419
1280 Malmö,skilda,44,Kvinnor,2020,365
1280 Malmö,skilda,45,Män,1968,119
1280 Malmö,skilda,45,Män,1969,106
1280 Malmö,skilda,45,Män,1970,143
1280 Malmö,skilda,45,Män,1971,120
1280 Malmö,skilda,45,Män,1972,140
1280 Malmö,skilda,45,Män,1973,164
1280 Malmö,skilda,45,Män,1974,177
1280 Malmö,skilda,45,Män,1975,196
1280 Malmö,skilda,45,Män,1976,181
1280 Malmö,skilda,45,Män,1977,187
1280 Malmö,skilda,45,Män,1978,201
1280 Malmö,skilda,45,Män,1979,237
1280 Malmö,skilda,45,Män,1980,236
1280 Malmö,skilda,45,Män,1981,227
1280 Malmö,skilda,45,Män,1982,258
1280 Malmö,skilda,45,Män,1983,289
1280 Malmö,skilda,45,Män,1984,304
1280 Malmö,skilda,45,Män,1985,269
1280 Malmö,skilda,45,Män,1986,280
1280 Malmö,skilda,45,Män,1987,324
1280 Malmö,skilda,45,Män,1988,330
1280 Malmö,skilda,45,Män,1989,303
1280 Malmö,skilda,45,Män,1990,350
1280 Malmö,skilda,45,Män,1991,340
1280 Malmö,skilda,45,Män,1992,313
1280 Malmö,skilda,45,Män,1993,318
1280 Malmö,skilda,45,Män,1994,317
1280 Malmö,skilda,45,Män,1995,297
1280 Malmö,skilda,45,Män,1996,303
1280 Malmö,skilda,45,Män,1997,309
1280 Malmö,skilda,45,Män,1998,325
1280 Malmö,skilda,45,Män,1999,332
1280 Malmö,skilda,45,Män,2000,319
1280 Malmö,skilda,45,Män,2001,362
1280 Malmö,skilda,45,Män,2002,323
1280 Malmö,skilda,45,Män,2003,320
1280 Malmö,skilda,45,Män,2004,310
1280 Malmö,skilda,45,Män,2005,299
1280 Malmö,skilda,45,Män,2006,325
1280 Malmö,skilda,45,Män,2007,364
1280 Malmö,skilda,45,Män,2008,314
1280 Malmö,skilda,45,Män,2009,309
1280 Malmö,skilda,45,Män,2010,304
1280 Malmö,skilda,45,Män,2011,288
1280 Malmö,skilda,45,Män,2012,313
1280 Malmö,skilda,45,Män,2013,303
1280 Malmö,skilda,45,Män,2014,282
1280 Malmö,skilda,45,Män,2015,287
1280 Malmö,skilda,45,Män,2016,284
1280 Malmö,skilda,45,Män,2017,276
1280 Malmö,skilda,45,Män,2018,295
1280 Malmö,skilda,45,Män,2019,326
1280 Malmö,skilda,45,Män,2020,319
1280 Malmö,skilda,45,Kvinnor,1968,160
1280 Malmö,skilda,45,Kvinnor,1969,176
1280 Malmö,skilda,45,Kvinnor,1970,180
1280 Malmö,skilda,45,Kvinnor,1971,178
1280 Malmö,skilda,45,Kvinnor,1972,177
1280 Malmö,skilda,45,Kvinnor,1973,197
1280 Malmö,skilda,45,Kvinnor,1974,177
1280 Malmö,skilda,45,Kvinnor,1975,230
1280 Malmö,skilda,45,Kvinnor,1976,205
1280 Malmö,skilda,45,Kvinnor,1977,246
1280 Malmö,skilda,45,Kvinnor,1978,265
1280 Malmö,skilda,45,Kvinnor,1979,237
1280 Malmö,skilda,45,Kvinnor,1980,250
1280 Malmö,skilda,45,Kvinnor,1981,261
1280 Malmö,skilda,45,Kvinnor,1982,265
1280 Malmö,skilda,45,Kvinnor,1983,305
1280 Malmö,skilda,45,Kvinnor,1984,322
1280 Malmö,skilda,45,Kvinnor,1985,337
1280 Malmö,skilda,45,Kvinnor,1986,331
1280 Malmö,skilda,45,Kvinnor,1987,424
1280 Malmö,skilda,45,Kvinnor,1988,401
1280 Malmö,skilda,45,Kvinnor,1989,415
1280 Malmö,skilda,45,Kvinnor,1990,394
1280 Malmö,skilda,45,Kvinnor,1991,384
1280 Malmö,skilda,45,Kvinnor,1992,431
1280 Malmö,skilda,45,Kvinnor,1993,440
1280 Malmö,skilda,45,Kvinnor,1994,375
1280 Malmö,skilda,45,Kvinnor,1995,408
1280 Malmö,skilda,45,Kvinnor,1996,420
1280 Malmö,skilda,45,Kvinnor,1997,385
