Kommunkod,Kommun,Parti,År,Antal
1760,Storfors,Sverigedemokraterna,1979,NA
1760,Storfors,Vänsterpartiet,1979,140
1760,Storfors,övriga partier,1979,9
1761,Hammarö,Centerpartiet,1979,886
1761,Hammarö,ej röstande,1979,515
1761,Hammarö,Kristdemokraterna,1979,14
1761,Hammarö,Liberalerna,1979,648
1761,Hammarö,Miljöpartiet,1979,NA
1761,Hammarö,Moderaterna,1979,1345
1761,Hammarö,ogiltiga valsedlar,1979,39
1761,Hammarö,Socialdemokraterna,1979,4447
1761,Hammarö,Sverigedemokraterna,1979,NA
1761,Hammarö,Vänsterpartiet,1979,411
1761,Hammarö,övriga partier,1979,89
1762,Munkfors,Centerpartiet,1979,532
1762,Munkfors,ej röstande,1979,241
1762,Munkfors,Kristdemokraterna,1979,18
1762,Munkfors,Liberalerna,1979,204
1762,Munkfors,Miljöpartiet,1979,NA
1762,Munkfors,Moderaterna,1979,308
1762,Munkfors,ogiltiga valsedlar,1979,14
1762,Munkfors,Socialdemokraterna,1979,2610
1762,Munkfors,Sverigedemokraterna,1979,NA
1762,Munkfors,Vänsterpartiet,1979,187
1762,Munkfors,övriga partier,1979,12
1763,Forshaga,Centerpartiet,1979,1472
1763,Forshaga,ej röstande,1979,598
1763,Forshaga,Kristdemokraterna,1979,81
1763,Forshaga,Liberalerna,1979,612
1763,Forshaga,Miljöpartiet,1979,NA
1763,Forshaga,Moderaterna,1979,955
1763,Forshaga,ogiltiga valsedlar,1979,28
1763,Forshaga,Socialdemokraterna,1979,4424
1763,Forshaga,Sverigedemokraterna,1979,NA
1763,Forshaga,Vänsterpartiet,1979,309
1763,Forshaga,övriga partier,1979,58
1764,Grums,Centerpartiet,1979,1411
1764,Grums,ej röstande,1979,678
1764,Grums,Kristdemokraterna,1979,52
1764,Grums,Liberalerna,1979,442
1764,Grums,Miljöpartiet,1979,NA
1764,Grums,Moderaterna,1979,816
1764,Grums,ogiltiga valsedlar,1979,15
1764,Grums,Socialdemokraterna,1979,4146
1764,Grums,Sverigedemokraterna,1979,NA
1764,Grums,Vänsterpartiet,1979,375
1764,Grums,övriga partier,1979,39
1765,Årjäng,Centerpartiet,1979,2235
1765,Årjäng,ej röstande,1979,1200
1765,Årjäng,Kristdemokraterna,1979,125
1765,Årjäng,Liberalerna,1979,792
1765,Årjäng,Miljöpartiet,1979,NA
1765,Årjäng,Moderaterna,1979,1194
1765,Årjäng,ogiltiga valsedlar,1979,15
1765,Årjäng,Socialdemokraterna,1979,1768
1765,Årjäng,Sverigedemokraterna,1979,NA
1765,Årjäng,Vänsterpartiet,1979,132
1765,Årjäng,övriga partier,1979,12
1766,Sunne,Centerpartiet,1979,3552
1766,Sunne,ej röstande,1979,892
1766,Sunne,Kristdemokraterna,1979,76
1766,Sunne,Liberalerna,1979,800
1766,Sunne,Miljöpartiet,1979,NA
1766,Sunne,Moderaterna,1979,1824
1766,Sunne,ogiltiga valsedlar,1979,29
1766,Sunne,Socialdemokraterna,1979,3205
1766,Sunne,Sverigedemokraterna,1979,NA
1766,Sunne,Vänsterpartiet,1979,171
1766,Sunne,övriga partier,1979,13
1780,Karlstad,Centerpartiet,1979,8275
1780,Karlstad,ej röstande,1979,4762
1780,Karlstad,Kristdemokraterna,1979,296
1780,Karlstad,Liberalerna,1979,5129
1780,Karlstad,Miljöpartiet,1979,NA
1780,Karlstad,Moderaterna,1979,12460
1780,Karlstad,ogiltiga valsedlar,1979,225
1780,Karlstad,Socialdemokraterna,1979,22361
1780,Karlstad,Sverigedemokraterna,1979,NA
1780,Karlstad,Vänsterpartiet,1979,2459
1780,Karlstad,övriga partier,1979,455
1781,Kristinehamn,Centerpartiet,1979,3029
1781,Kristinehamn,ej röstande,1979,1875
1781,Kristinehamn,Kristdemokraterna,1979,206
1781,Kristinehamn,Liberalerna,1979,2035
1781,Kristinehamn,Miljöpartiet,1979,NA
1781,Kristinehamn,Moderaterna,1979,3095
1781,Kristinehamn,ogiltiga valsedlar,1979,75
1781,Kristinehamn,Socialdemokraterna,1979,9171
1781,Kristinehamn,Sverigedemokraterna,1979,NA
1781,Kristinehamn,Vänsterpartiet,1979,918
1781,Kristinehamn,övriga partier,1979,44
1782,Filipstad,Centerpartiet,1979,1275
1782,Filipstad,ej röstande,1979,970
1782,Filipstad,Kristdemokraterna,1979,57
1782,Filipstad,Liberalerna,1979,732
1782,Filipstad,Miljöpartiet,1979,NA
1782,Filipstad,Moderaterna,1979,1285
1782,Filipstad,ogiltiga valsedlar,1979,39
1782,Filipstad,Socialdemokraterna,1979,6300
1782,Filipstad,Sverigedemokraterna,1979,NA
1782,Filipstad,Vänsterpartiet,1979,614
1782,Filipstad,övriga partier,1979,69
1783,Hagfors,Centerpartiet,1979,2166
1783,Hagfors,ej röstande,1979,959
1783,Hagfors,Kristdemokraterna,1979,89
1783,Hagfors,Liberalerna,1979,457
1783,Hagfors,Miljöpartiet,1979,NA
1783,Hagfors,Moderaterna,1979,1092
1783,Hagfors,ogiltiga valsedlar,1979,34
1783,Hagfors,Socialdemokraterna,1979,8017
1783,Hagfors,Sverigedemokraterna,1979,NA
1783,Hagfors,Vänsterpartiet,1979,977
1783,Hagfors,övriga partier,1979,63
1784,Arvika,Centerpartiet,1979,4274
1784,Arvika,ej röstande,1979,2198
1784,Arvika,Kristdemokraterna,1979,119
1784,Arvika,Liberalerna,1979,1825
1784,Arvika,Miljöpartiet,1979,NA
1784,Arvika,Moderaterna,1979,2932
1784,Arvika,ogiltiga valsedlar,1979,63
1784,Arvika,Socialdemokraterna,1979,8253
1784,Arvika,Sverigedemokraterna,1979,NA
1784,Arvika,Vänsterpartiet,1979,987
1784,Arvika,övriga partier,1979,192
1785,Säffle,Centerpartiet,1979,3910
1785,Säffle,ej röstande,1979,1456
1785,Säffle,Kristdemokraterna,1979,163
1785,Säffle,Liberalerna,1979,1084
1785,Säffle,Miljöpartiet,1979,NA
1785,Säffle,Moderaterna,1979,2262
1785,Säffle,ogiltiga valsedlar,1979,31
1785,Säffle,Socialdemokraterna,1979,5093
1785,Säffle,Sverigedemokraterna,1979,NA
1785,Säffle,Vänsterpartiet,1979,480
1785,Säffle,övriga partier,1979,20
1814,Lekeberg,Centerpartiet,1979,NA
1814,Lekeberg,ej röstande,1979,NA
1814,Lekeberg,Kristdemokraterna,1979,NA
1814,Lekeberg,Liberalerna,1979,NA
1814,Lekeberg,Miljöpartiet,1979,NA
1814,Lekeberg,Moderaterna,1979,NA
1814,Lekeberg,ogiltiga valsedlar,1979,NA
1814,Lekeberg,Socialdemokraterna,1979,NA
1814,Lekeberg,Sverigedemokraterna,1979,NA
1814,Lekeberg,Vänsterpartiet,1979,NA
1814,Lekeberg,övriga partier,1979,NA
1860,Laxå,Centerpartiet,1979,1080
1860,Laxå,ej röstande,1979,525
1860,Laxå,Kristdemokraterna,1979,170
1860,Laxå,Liberalerna,1979,483
1860,Laxå,Miljöpartiet,1979,NA
1860,Laxå,Moderaterna,1979,557
1860,Laxå,ogiltiga valsedlar,1979,29
1860,Laxå,Socialdemokraterna,1979,2923
1860,Laxå,Sverigedemokraterna,1979,NA
1860,Laxå,Vänsterpartiet,1979,260
1860,Laxå,övriga partier,1979,82
1861,Hallsberg,Centerpartiet,1979,2477
1861,Hallsberg,ej röstande,1979,1032
1861,Hallsberg,Kristdemokraterna,1979,270
1861,Hallsberg,Liberalerna,1979,1069
1861,Hallsberg,Miljöpartiet,1979,NA
1861,Hallsberg,Moderaterna,1979,1201
1861,Hallsberg,ogiltiga valsedlar,1979,38
1861,Hallsberg,Socialdemokraterna,1979,5808
1861,Hallsberg,Sverigedemokraterna,1979,NA
1861,Hallsberg,Vänsterpartiet,1979,508
1861,Hallsberg,övriga partier,1979,51
1862,Degerfors,Centerpartiet,1979,1175
1862,Degerfors,ej röstande,1979,512
1862,Degerfors,Kristdemokraterna,1979,163
1862,Degerfors,Liberalerna,1979,543
1862,Degerfors,Miljöpartiet,1979,NA
1862,Degerfors,Moderaterna,1979,665
1862,Degerfors,ogiltiga valsedlar,1979,35
1862,Degerfors,Socialdemokraterna,1979,5148
1862,Degerfors,Sverigedemokraterna,1979,NA
1862,Degerfors,Vänsterpartiet,1979,463
1862,Degerfors,övriga partier,1979,37
1863,Hällefors,Centerpartiet,1979,819
1863,Hällefors,ej röstande,1979,702
1863,Hällefors,Kristdemokraterna,1979,88
1863,Hällefors,Liberalerna,1979,423
1863,Hällefors,Miljöpartiet,1979,NA
1863,Hällefors,Moderaterna,1979,516
1863,Hällefors,ogiltiga valsedlar,1979,21
1863,Hällefors,Socialdemokraterna,1979,4599
1863,Hällefors,Sverigedemokraterna,1979,NA
1863,Hällefors,Vänsterpartiet,1979,547
1863,Hällefors,övriga partier,1979,43
1864,Ljusnarsberg,Centerpartiet,1979,872
1864,Ljusnarsberg,ej röstande,1979,573
1864,Ljusnarsberg,Kristdemokraterna,1979,80
1864,Ljusnarsberg,Liberalerna,1979,232
1864,Ljusnarsberg,Miljöpartiet,1979,NA
1864,Ljusnarsberg,Moderaterna,1979,429
1864,Ljusnarsberg,ogiltiga valsedlar,1979,28
1864,Ljusnarsberg,Socialdemokraterna,1979,2753
1864,Ljusnarsberg,Sverigedemokraterna,1979,NA
1864,Ljusnarsberg,Vänsterpartiet,1979,364
1864,Ljusnarsberg,övriga partier,1979,6
1880,Örebro,Centerpartiet,1979,13703
1880,Örebro,ej röstande,1979,8811
1880,Örebro,Kristdemokraterna,1979,1546
1880,Örebro,Liberalerna,1979,9430
1880,Örebro,Miljöpartiet,1979,NA
1880,Örebro,Moderaterna,1979,14377
1880,Örebro,ogiltiga valsedlar,1979,510
1880,Örebro,Socialdemokraterna,1979,34974
1880,Örebro,Sverigedemokraterna,1979,NA
1880,Örebro,Vänsterpartiet,1979,4132
1880,Örebro,övriga partier,1979,833
1881,Kumla,Centerpartiet,1979,2218
1881,Kumla,ej röstande,1979,1146
1881,Kumla,Kristdemokraterna,1979,357
1881,Kumla,Liberalerna,1979,1210
1881,Kumla,Miljöpartiet,1979,NA
1881,Kumla,Moderaterna,1979,1585
1881,Kumla,ogiltiga valsedlar,1979,48
1881,Kumla,Socialdemokraterna,1979,5751
1881,Kumla,Sverigedemokraterna,1979,NA
1881,Kumla,Vänsterpartiet,1979,570
1881,Kumla,övriga partier,1979,54
1882,Askersund,Centerpartiet,1979,1884
1882,Askersund,ej röstande,1979,858
1882,Askersund,Kristdemokraterna,1979,228
1882,Askersund,Liberalerna,1979,599
1882,Askersund,Miljöpartiet,1979,NA
1882,Askersund,Moderaterna,1979,1133
1882,Askersund,ogiltiga valsedlar,1979,38
1882,Askersund,Socialdemokraterna,1979,3686
1882,Askersund,Sverigedemokraterna,1979,NA
1882,Askersund,Vänsterpartiet,1979,228
1882,Askersund,övriga partier,1979,62
1883,Karlskoga,Centerpartiet,1979,3066
1883,Karlskoga,ej röstande,1979,2348
1883,Karlskoga,Kristdemokraterna,1979,261
1883,Karlskoga,Liberalerna,1979,2436
1883,Karlskoga,Miljöpartiet,1979,NA
1883,Karlskoga,Moderaterna,1979,3801
1883,Karlskoga,ogiltiga valsedlar,1979,107
1883,Karlskoga,Socialdemokraterna,1979,13382
1883,Karlskoga,Sverigedemokraterna,1979,NA
1883,Karlskoga,Vänsterpartiet,1979,1585
1883,Karlskoga,övriga partier,1979,172
1884,Nora,Centerpartiet,1979,1334
1884,Nora,ej röstande,1979,707
1884,Nora,Kristdemokraterna,1979,134
1884,Nora,Liberalerna,1979,642
1884,Nora,Miljöpartiet,1979,NA
1884,Nora,Moderaterna,1979,825
1884,Nora,ogiltiga valsedlar,1979,40
1884,Nora,Socialdemokraterna,1979,3215
1884,Nora,Sverigedemokraterna,1979,NA
1884,Nora,Vänsterpartiet,1979,296
1884,Nora,övriga partier,1979,69
1885,Lindesberg,Centerpartiet,1979,4090
1885,Lindesberg,ej röstande,1979,1740
1885,Lindesberg,Kristdemokraterna,1979,344
1885,Lindesberg,Liberalerna,1979,1221
1885,Lindesberg,Miljöpartiet,1979,NA
1885,Lindesberg,Moderaterna,1979,2210
1885,Lindesberg,ogiltiga valsedlar,1979,88
1885,Lindesberg,Socialdemokraterna,1979,7750
1885,Lindesberg,Sverigedemokraterna,1979,NA
1885,Lindesberg,Vänsterpartiet,1979,692
1885,Lindesberg,övriga partier,1979,70
1904,Skinnskatteberg,Centerpartiet,1979,565
1904,Skinnskatteberg,ej röstande,1979,332
1904,Skinnskatteberg,Kristdemokraterna,1979,32
1904,Skinnskatteberg,Liberalerna,1979,189
1904,Skinnskatteberg,Miljöpartiet,1979,NA
1904,Skinnskatteberg,Moderaterna,1979,292
1904,Skinnskatteberg,ogiltiga valsedlar,1979,26
1904,Skinnskatteberg,Socialdemokraterna,1979,2003
1904,Skinnskatteberg,Sverigedemokraterna,1979,NA
1904,Skinnskatteberg,Vänsterpartiet,1979,178
1904,Skinnskatteberg,övriga partier,1979,24
1907,Surahammar,Centerpartiet,1979,705
1907,Surahammar,ej röstande,1979,465
1907,Surahammar,Kristdemokraterna,1979,48
1907,Surahammar,Liberalerna,1979,514
1907,Surahammar,Miljöpartiet,1979,NA
1907,Surahammar,Moderaterna,1979,625
1907,Surahammar,ogiltiga valsedlar,1979,30
1907,Surahammar,Socialdemokraterna,1979,4368
1907,Surahammar,Sverigedemokraterna,1979,NA
1907,Surahammar,Vänsterpartiet,1979,391
1907,Surahammar,övriga partier,1979,88
1960,Kungsör,Centerpartiet,1979,1060
1960,Kungsör,ej röstande,1979,421
1960,Kungsör,Kristdemokraterna,1979,64
1960,Kungsör,Liberalerna,1979,594
1960,Kungsör,Miljöpartiet,1979,NA
1960,Kungsör,Moderaterna,1979,786
1960,Kungsör,ogiltiga valsedlar,1979,40
1960,Kungsör,Socialdemokraterna,1979,2665
1960,Kungsör,Sverigedemokraterna,1979,NA
1960,Kungsör,Vänsterpartiet,1979,256
1960,Kungsör,övriga partier,1979,16
1961,Hallstahammar,Centerpartiet,1979,1232
1961,Hallstahammar,ej röstande,1979,1024
1961,Hallstahammar,Kristdemokraterna,1979,103
1961,Hallstahammar,Liberalerna,1979,967
1961,Hallstahammar,Miljöpartiet,1979,NA
1961,Hallstahammar,Moderaterna,1979,1264
1961,Hallstahammar,ogiltiga valsedlar,1979,54
1961,Hallstahammar,Socialdemokraterna,1979,6558
1961,Hallstahammar,Sverigedemokraterna,1979,NA
1961,Hallstahammar,Vänsterpartiet,1979,632
1961,Hallstahammar,övriga partier,1979,106
1962,Norberg,Centerpartiet,1979,602
1962,Norberg,ej röstande,1979,420
1962,Norberg,Kristdemokraterna,1979,56
1962,Norberg,Liberalerna,1979,221
1962,Norberg,Miljöpartiet,1979,NA
1962,Norberg,Moderaterna,1979,489
1962,Norberg,ogiltiga valsedlar,1979,30
1962,Norberg,Socialdemokraterna,1979,2744
1962,Norberg,Sverigedemokraterna,1979,NA
1962,Norberg,Vänsterpartiet,1979,333
1962,Norberg,övriga partier,1979,63
1980,Västerås,Centerpartiet,1979,8344
1980,Västerås,ej röstande,1979,8228
1980,Västerås,Kristdemokraterna,1979,657
1980,Västerås,Liberalerna,1979,9825
1980,Västerås,Miljöpartiet,1979,NA
1980,Västerås,Moderaterna,1979,15356
1980,Västerås,ogiltiga valsedlar,1979,454
1980,Västerås,Socialdemokraterna,1979,34791
1980,Västerås,Sverigedemokraterna,1979,NA
1980,Västerås,Vänsterpartiet,1979,3970
1980,Västerås,övriga partier,1979,968
1981,Sala,Centerpartiet,1979,4165
1981,Sala,ej röstande,1979,1355
1981,Sala,Kristdemokraterna,1979,218
1981,Sala,Liberalerna,1979,1380
1981,Sala,Miljöpartiet,1979,NA
1981,Sala,Moderaterna,1979,2077
1981,Sala,ogiltiga valsedlar,1979,104
1981,Sala,Socialdemokraterna,1979,5569
1981,Sala,Sverigedemokraterna,1979,NA
1981,Sala,Vänsterpartiet,1979,551
1981,Sala,övriga partier,1979,66
1982,Fagersta,Centerpartiet,1979,1110
1982,Fagersta,ej röstande,1979,832
1982,Fagersta,Kristdemokraterna,1979,70
1982,Fagersta,Liberalerna,1979,834
1982,Fagersta,Miljöpartiet,1979,NA
1982,Fagersta,Moderaterna,1979,1148
1982,Fagersta,ogiltiga valsedlar,1979,48
1982,Fagersta,Socialdemokraterna,1979,6177
1982,Fagersta,Sverigedemokraterna,1979,NA
1982,Fagersta,Vänsterpartiet,1979,391
1982,Fagersta,övriga partier,1979,134
1983,Köping,Centerpartiet,1979,2950
1983,Köping,ej röstande,1979,1827
1983,Köping,Kristdemokraterna,1979,275
1983,Köping,Liberalerna,1979,1393
1983,Köping,Miljöpartiet,1979,NA
1983,Köping,Moderaterna,1979,2018
1983,Köping,ogiltiga valsedlar,1979,103
1983,Köping,Socialdemokraterna,1979,9122
1983,Köping,Sverigedemokraterna,1979,NA
1983,Köping,Vänsterpartiet,1979,934
1983,Köping,övriga partier,1979,119
1984,Arboga,Centerpartiet,1979,1685
1984,Arboga,ej röstande,1979,975
1984,Arboga,Kristdemokraterna,1979,119
1984,Arboga,Liberalerna,1979,1056
1984,Arboga,Miljöpartiet,1979,NA
1984,Arboga,Moderaterna,1979,1500
1984,Arboga,ogiltiga valsedlar,1979,50
1984,Arboga,Socialdemokraterna,1979,5021
1984,Arboga,Sverigedemokraterna,1979,NA
1984,Arboga,Vänsterpartiet,1979,414
1984,Arboga,övriga partier,1979,58
2021,Vansbro,Centerpartiet,1979,1835
2021,Vansbro,ej röstande,1979,592
2021,Vansbro,Kristdemokraterna,1979,208
2021,Vansbro,Liberalerna,1979,308
2021,Vansbro,Miljöpartiet,1979,NA
2021,Vansbro,Moderaterna,1979,660
2021,Vansbro,ogiltiga valsedlar,1979,39
2021,Vansbro,Socialdemokraterna,1979,2625
2021,Vansbro,Sverigedemokraterna,1979,NA
2021,Vansbro,Vänsterpartiet,1979,296
2021,Vansbro,övriga partier,1979,24
2023,Malung-Sälen,Centerpartiet,1979,2256
2023,Malung-Sälen,ej röstande,1979,784
2023,Malung-Sälen,Kristdemokraterna,1979,92
2023,Malung-Sälen,Liberalerna,1979,607
2023,Malung-Sälen,Miljöpartiet,1979,NA
2023,Malung-Sälen,Moderaterna,1979,1017
2023,Malung-Sälen,ogiltiga valsedlar,1979,34
2023,Malung-Sälen,Socialdemokraterna,1979,3972
2023,Malung-Sälen,Sverigedemokraterna,1979,NA
2023,Malung-Sälen,Vänsterpartiet,1979,361
2023,Malung-Sälen,övriga partier,1979,29
2026,Gagnef,Centerpartiet,1979,2044
2026,Gagnef,ej röstande,1979,653
2026,Gagnef,Kristdemokraterna,1979,153
2026,Gagnef,Liberalerna,1979,418
2026,Gagnef,Miljöpartiet,1979,NA
2026,Gagnef,Moderaterna,1979,736
2026,Gagnef,ogiltiga valsedlar,1979,41
2026,Gagnef,Socialdemokraterna,1979,2727
2026,Gagnef,Sverigedemokraterna,1979,NA
2026,Gagnef,Vänsterpartiet,1979,225
2026,Gagnef,övriga partier,1979,22
2029,Leksand,Centerpartiet,1979,2846
2029,Leksand,ej röstande,1979,1060
2029,Leksand,Kristdemokraterna,1979,270
2029,Leksand,Liberalerna,1979,821
2029,Leksand,Miljöpartiet,1979,NA
2029,Leksand,Moderaterna,1979,1705
2029,Leksand,ogiltiga valsedlar,1979,55
2029,Leksand,Socialdemokraterna,1979,3276
2029,Leksand,Sverigedemokraterna,1979,NA
2029,Leksand,Vänsterpartiet,1979,232
2029,Leksand,övriga partier,1979,52
2031,Rättvik,Centerpartiet,1979,2414
2031,Rättvik,ej röstande,1979,1291
2031,Rättvik,Kristdemokraterna,1979,116
2031,Rättvik,Liberalerna,1979,575
2031,Rättvik,Miljöpartiet,1979,NA
2031,Rättvik,Moderaterna,1979,1246
2031,Rättvik,ogiltiga valsedlar,1979,38
2031,Rättvik,Socialdemokraterna,1979,2630
2031,Rättvik,Sverigedemokraterna,1979,NA
2031,Rättvik,Vänsterpartiet,1979,292
2031,Rättvik,övriga partier,1979,39
2034,Orsa,Centerpartiet,1979,1378
2034,Orsa,ej röstande,1979,807
2034,Orsa,Kristdemokraterna,1979,92
2034,Orsa,Liberalerna,1979,326
2034,Orsa,Miljöpartiet,1979,NA
2034,Orsa,Moderaterna,1979,736
2034,Orsa,ogiltiga valsedlar,1979,28
2034,Orsa,Socialdemokraterna,1979,1924
2034,Orsa,Sverigedemokraterna,1979,NA
2034,Orsa,Vänsterpartiet,1979,258
2034,Orsa,övriga partier,1979,45
2039,Älvdalen,Centerpartiet,1979,2055
2039,Älvdalen,ej röstande,1979,935
2039,Älvdalen,Kristdemokraterna,1979,93
2039,Älvdalen,Liberalerna,1979,384
2039,Älvdalen,Miljöpartiet,1979,NA
2039,Älvdalen,Moderaterna,1979,504
2039,Älvdalen,ogiltiga valsedlar,1979,25
2039,Älvdalen,Socialdemokraterna,1979,2334
2039,Älvdalen,Sverigedemokraterna,1979,NA
2039,Älvdalen,Vänsterpartiet,1979,197
2039,Älvdalen,övriga partier,1979,21
2061,Smedjebacken,Centerpartiet,1979,1455
2061,Smedjebacken,ej röstande,1979,685
2061,Smedjebacken,Kristdemokraterna,1979,100
2061,Smedjebacken,Liberalerna,1979,534
2061,Smedjebacken,Miljöpartiet,1979,NA
2061,Smedjebacken,Moderaterna,1979,804
2061,Smedjebacken,ogiltiga valsedlar,1979,61
2061,Smedjebacken,Socialdemokraterna,1979,5426
2061,Smedjebacken,Sverigedemokraterna,1979,NA
2061,Smedjebacken,Vänsterpartiet,1979,464
2061,Smedjebacken,övriga partier,1979,73
2062,Mora,Centerpartiet,1979,4213
2062,Mora,ej röstande,1979,1734
2062,Mora,Kristdemokraterna,1979,132
2062,Mora,Liberalerna,1979,780
2062,Mora,Miljöpartiet,1979,NA
2062,Mora,Moderaterna,1979,1880
2062,Mora,ogiltiga valsedlar,1979,73
2062,Mora,Socialdemokraterna,1979,4908
2062,Mora,Sverigedemokraterna,1979,NA
2062,Mora,Vänsterpartiet,1979,469
2062,Mora,övriga partier,1979,57
2080,Falun,Centerpartiet,1979,8083
2080,Falun,ej röstande,1979,4074
2080,Falun,Kristdemokraterna,1979,397
2080,Falun,Liberalerna,1979,3404
2080,Falun,Miljöpartiet,1979,NA
2080,Falun,Moderaterna,1979,6616
2080,Falun,ogiltiga valsedlar,1979,230
2080,Falun,Socialdemokraterna,1979,12802
2080,Falun,Sverigedemokraterna,1979,NA
2080,Falun,Vänsterpartiet,1979,1624
2080,Falun,övriga partier,1979,179
2081,Borlänge,Centerpartiet,1979,5534
2081,Borlänge,ej röstande,1979,3274
2081,Borlänge,Kristdemokraterna,1979,376
2081,Borlänge,Liberalerna,1979,2247
2081,Borlänge,Miljöpartiet,1979,NA
2081,Borlänge,Moderaterna,1979,3696
2081,Borlänge,ogiltiga valsedlar,1979,245
2081,Borlänge,Socialdemokraterna,1979,16287
2081,Borlänge,Sverigedemokraterna,1979,NA
2081,Borlänge,Vänsterpartiet,1979,1645
2081,Borlänge,övriga partier,1979,260
2082,Säter,Centerpartiet,1979,2330
2082,Säter,ej röstande,1979,750
2082,Säter,Kristdemokraterna,1979,157
2082,Säter,Liberalerna,1979,418
2082,Säter,Miljöpartiet,1979,NA
2082,Säter,Moderaterna,1979,905
2082,Säter,ogiltiga valsedlar,1979,49
2082,Säter,Socialdemokraterna,1979,2873
2082,Säter,Sverigedemokraterna,1979,NA
2082,Säter,Vänsterpartiet,1979,294
2082,Säter,övriga partier,1979,30
2083,Hedemora,Centerpartiet,1979,2711
2083,Hedemora,ej röstande,1979,1196
2083,Hedemora,Kristdemokraterna,1979,176
2083,Hedemora,Liberalerna,1979,773
2083,Hedemora,Miljöpartiet,1979,NA
2083,Hedemora,Moderaterna,1979,1416
2083,Hedemora,ogiltiga valsedlar,1979,79
2083,Hedemora,Socialdemokraterna,1979,5602
2083,Hedemora,Sverigedemokraterna,1979,NA
2083,Hedemora,Vänsterpartiet,1979,493
2083,Hedemora,övriga partier,1979,89
2084,Avesta,Centerpartiet,1979,3514
2084,Avesta,ej röstande,1979,1609
2084,Avesta,Kristdemokraterna,1979,304
2084,Avesta,Liberalerna,1979,1107
2084,Avesta,Miljöpartiet,1979,NA
2084,Avesta,Moderaterna,1979,1691
2084,Avesta,ogiltiga valsedlar,1979,101
2084,Avesta,Socialdemokraterna,1979,10254
2084,Avesta,Sverigedemokraterna,1979,NA
2084,Avesta,Vänsterpartiet,1979,1019
2084,Avesta,övriga partier,1979,100
2085,Ludvika,Centerpartiet,1979,2869
2085,Ludvika,ej röstande,1979,2410
2085,Ludvika,Kristdemokraterna,1979,230
2085,Ludvika,Liberalerna,1979,1373
2085,Ludvika,Miljöpartiet,1979,NA
2085,Ludvika,Moderaterna,1979,2374
2085,Ludvika,ogiltiga valsedlar,1979,88
2085,Ludvika,Socialdemokraterna,1979,12835
2085,Ludvika,Sverigedemokraterna,1979,NA
2085,Ludvika,Vänsterpartiet,1979,1882
2085,Ludvika,övriga partier,1979,164
2101,Ockelbo,Centerpartiet,1979,1377
2101,Ockelbo,ej röstande,1979,501
2101,Ockelbo,Kristdemokraterna,1979,39
2101,Ockelbo,Liberalerna,1979,225
2101,Ockelbo,Miljöpartiet,1979,NA
2101,Ockelbo,Moderaterna,1979,340
2101,Ockelbo,ogiltiga valsedlar,1979,16
2101,Ockelbo,Socialdemokraterna,1979,2409
2101,Ockelbo,Sverigedemokraterna,1979,NA
2101,Ockelbo,Vänsterpartiet,1979,199
2101,Ockelbo,övriga partier,1979,19
2104,Hofors,Centerpartiet,1979,1067
2104,Hofors,ej röstande,1979,895
2104,Hofors,Kristdemokraterna,1979,47
2104,Hofors,Liberalerna,1979,511
2104,Hofors,Miljöpartiet,1979,NA
2104,Hofors,Moderaterna,1979,635
2104,Hofors,ogiltiga valsedlar,1979,26
2104,Hofors,Socialdemokraterna,1979,5826
2104,Hofors,Sverigedemokraterna,1979,NA
2104,Hofors,Vänsterpartiet,1979,883
2104,Hofors,övriga partier,1979,68
2121,Ovanåker,Centerpartiet,1979,3126
2121,Ovanåker,ej röstande,1979,820
